YEAR,STATE,STATE_ABR,CANDIDATE,PARTY,WRITEIN,VOTES,TOTALVOTES
2016,Arizona,AZ,"Stein, Jill",green,FALSE,34345,2573165
2016,Arizona,AZ,,independent,TRUE,17473,2573165
2016,Arizona,AZ,"Castle, Darrell L.",constitution party,TRUE,1058,2573165
2016,Arizona,AZ,,no party affiliation,TRUE,311,2573165
2016,Arizona,AZ,,democrat,TRUE,42,2573165
2016,Arizona,AZ,"De La Fuente, Roque """"Rocky""""",american delta party,TRUE,29,2573165
2016,Arizona,AZ,"Tittle, Sheila """"Samm""""",we the people,TRUE,12,2573165
2016,Arkansas,AR,"Trump, Donald J.",republican,FALSE,684872,1130635
2016,Arkansas,AR,"Clinton, Hillary",democrat,FALSE,380494,1130635
2016,Arkansas,AR,"Johnson, Gary",libertarian,FALSE,29829,1130635
2016,Arkansas,AR,"McMullin, Evan",better for america,FALSE,13255,1130635
2016,Arkansas,AR,"Stein, Jill",green,FALSE,9473,1130635
2016,Arkansas,AR,"Hedges, Jim",prohibition,FALSE,4709,1130635
2016,Arkansas,AR,"Castle, Darrell L.",constitution party,FALSE,4613,1130635
2016,Arkansas,AR,"Kahn, Lynn S.",independent,FALSE,3390,1130635
2016,California,CA,"Clinton, Hillary",democrat,FALSE,8753788,14181595
2016,California,CA,"Trump, Donald J.",republican,FALSE,4483810,14181595
2016,California,CA,"Johnson, Gary",libertarian,FALSE,478500,14181595
2016,California,CA,"Stein, Jill",green,FALSE,278657,14181595
2016,California,CA,,,TRUE,120739,14181595
2016,California,CA,"La Riva, Gloria Estella",peace & freedom,FALSE,66101,14181595
2016,Colorado,CO,"Clinton, Hillary",democrat,FALSE,1338870,2780220
2016,Colorado,CO,"Trump, Donald J.",republican,FALSE,1202484,2780220
2016,Colorado,CO,"Johnson, Gary",libertarian,FALSE,144121,2780220
2016,Colorado,CO,"Stein, Jill",green,FALSE,38437,2780220
2016,Colorado,CO,Scattering,unaffiliated,FALSE,31485,2780220
2016,Colorado,CO,"Castle, Darrell L.",american constitution party,FALSE,11699,2780220
2016,Colorado,CO,"Keniston, Chris",veterans party of america,FALSE,5028,2780220
2016,Colorado,CO,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1255,2780220
2016,Colorado,CO,"Kopitke, Kyle Kenley",independent american,FALSE,1096,2780220
2016,Colorado,CO,"Maldonado, Joseph Allen",independent people of colorado,FALSE,872,2780220
2016,Colorado,CO,"Maturen, Michael A.",american solidarity party,FALSE,862,2780220
2016,Colorado,CO,"Silva, Rod",nutrition party,FALSE,751,2780220
2016,Colorado,CO,"Hoefling, Tom",america's party,FALSE,710,2780220
2016,Colorado,CO,"La Riva, Gloria Estella",socialism and liberation party,FALSE,531,2780220
2016,Colorado,CO,"Kennedy, Alyson",socialist workers,FALSE,452,2780220
2016,Colorado,CO,"Kotlikoff, Laurence",kotlikoff for president,FALSE,392,2780220
2016,Colorado,CO,"Lyttle, Bradford",nonviolent resistance/pacifist,FALSE,382,2780220
2016,Colorado,CO,"Atwood, Frank",approval voting party,FALSE,337,2780220
2016,Colorado,CO,"Emidio """"Mimi"""", Soltysik",socialist party usa,FALSE,271,2780220
2016,Colorado,CO,"Hedges, James",prohibition,FALSE,185,2780220
2016,Connecticut,CT,"Clinton, Hillary",democrat,FALSE,897572,1644920
2016,Connecticut,CT,"Trump, Donald J.",republican,FALSE,673215,1644920
2016,Connecticut,CT,"Johnson, Gary",libertarian,FALSE,48676,1644920
2016,Connecticut,CT,"Stein, Jill",green,FALSE,22841,1644920
2016,Connecticut,CT,,,TRUE,2616,1644920
2016,Delaware,DE,"Clinton, Hillary",democrat,FALSE,235603,441590
2016,Delaware,DE,"Trump, Donald J.",republican,FALSE,185127,441590
2016,Delaware,DE,"Johnson, Gary",libertarian,FALSE,14757,441590
2016,Delaware,DE,"Stein, Jill",green,FALSE,6103,441590
2016,District of Columbia,DC,"Clinton, Hillary",democrat,FALSE,282830,312575
2016,District of Columbia,DC,"Trump, Donald J.",republican,FALSE,12723,312575
2016,District of Columbia,DC,,,TRUE,6551,312575
2016,District of Columbia,DC,"Johnson, Gary",libertarian,FALSE,4906,312575
2016,District of Columbia,DC,"Stein, Jill",green,FALSE,4258,312575
2016,District of Columbia,DC,Blank Vote,,FALSE,1064,312575
2016,District of Columbia,DC,Over Vote,,FALSE,243,312575
2016,Florida,FL,"Trump, Donald J.",republican,FALSE,4617886,9420039
2016,Florida,FL,"Clinton, Hillary",democrat,FALSE,4504975,9420039
2016,Florida,FL,"Johnson, Gary",libertarian,FALSE,207043,9420039
2016,Florida,FL,"Stein, Jill",green,FALSE,64399,9420039
2016,Florida,FL,"Castle, Darrell L.",constitution party,FALSE,16475,9420039
2016,Florida,FL,"De La Fuente, Roque """"Rocky""""",reform party,FALSE,9108,9420039
2016,Florida,FL,,,TRUE,153,9420039
2016,Georgia,GA,"Trump, Donald J.",republican,FALSE,2089104,4114732
2016,Georgia,GA,"Clinton, Hillary",democrat,FALSE,1877963,4114732
2016,Georgia,GA,"Johnson, Gary",libertarian,FALSE,125306,4114732
2016,Georgia,GA,,,TRUE,22359,4114732
2016,Hawaii,HI,"Clinton, Hillary",democrat,FALSE,266891,437664
2016,Hawaii,HI,"Trump, Donald J.",republican,FALSE,128847,437664
2016,Hawaii,HI,"Johnson, Gary",libertarian,FALSE,15954,437664
2016,Hawaii,HI,"Stein, Jill",green,FALSE,12737,437664
2016,Hawaii,HI,Blank Vote,,FALSE,8289,437664
2016,Hawaii,HI,"Castle, Darrell L.",constitution party,FALSE,4508,437664
2016,Hawaii,HI,Over Vote,,FALSE,438,437664
2016,Idaho,ID,"Trump, Donald J.",republican,FALSE,409055,690255
2016,Idaho,ID,"Clinton, Hillary",democrat,FALSE,189765,690255
2016,Idaho,ID,"McMullin, Evan",independent,FALSE,60748,690255
2016,Idaho,ID,"Johnson, Gary",libertarian,FALSE,28331,690255
2016,Idaho,ID,"Castle, Darrell L.",constitution party,FALSE,2356,690255
2016,Illinois,IL,"Clinton, Hillary",democrat,FALSE,3090729,5536424
2016,Illinois,IL,"Trump, Donald J.",republican,FALSE,2146015,5536424
2016,Illinois,IL,"Johnson, Gary",libertarian,FALSE,209596,5536424
2016,Illinois,IL,"Stein, Jill",green,FALSE,76802,5536424
2016,Illinois,IL,,,TRUE,13282,5536424
2016,Indiana,IN,"Trump, Donald J.",republican,FALSE,1557286,2734958
2016,Indiana,IN,"Clinton, Hillary",democrat,FALSE,1033126,2734958
2016,Indiana,IN,"Johnson, Gary",libertarian,FALSE,133993,2734958
2016,Indiana,IN,,green,TRUE,7841,2734958
2016,Indiana,IN,"Castle, Darrell L.",constitution party,TRUE,1937,2734958
2016,Indiana,IN,,independent,TRUE,718,2734958
2016,Indiana,IN,"Emidio """"Mimi"""", Soltysik",socialist party usa,TRUE,57,2734958
2016,Iowa,IA,"Trump, Donald J.",republican,FALSE,800983,1565580
2016,Iowa,IA,"Clinton, Hillary",democrat,FALSE,653669,1565580
2016,Iowa,IA,"Johnson, Gary",libertarian,FALSE,59186,1565580
2016,Iowa,IA,,,TRUE,17746,1565580
2016,Iowa,IA,"McMullin, Evan",nominated by petition,FALSE,12366,1565580
2016,Iowa,IA,"Stein, Jill",green,FALSE,11479,1565580
2016,Iowa,IA,"Castle, Darrell L.",constitution party,FALSE,5335,1565580
2016,Iowa,IA,"Kahn, Lynn S.",new independent party iowa,FALSE,2247,1565580
2016,Iowa,IA,"Vacek, Dan",legal marijuana now,FALSE,2246,1565580
2016,Iowa,IA,"La Riva, Gloria Estella",socialism and liberation party,FALSE,323,1565580
2016,Kansas,KS,"Trump, Donald J.",republican,FALSE,671018,1184402
2016,Kansas,KS,"Clinton, Hillary",democrat,FALSE,427005,1184402
2016,Kansas,KS,"Johnson, Gary",libertarian,FALSE,55406,1184402
2016,Kansas,KS,"Stein, Jill",independent,FALSE,23506,1184402
2016,Kansas,KS,,,TRUE,7467,1184402
2016,Kentucky,KY,"Trump, Donald J.",republican,FALSE,1202971,1924149
2016,Kentucky,KY,"Clinton, Hillary",democrat,FALSE,628854,1924149
2016,Kentucky,KY,"Johnson, Gary",libertarian,FALSE,53752,1924149
2016,Kentucky,KY,"McMullin, Evan",independent,FALSE,22780,1924149
2016,Kentucky,KY,"Stein, Jill",green,FALSE,13913,1924149
2016,Kentucky,KY,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1128,1924149
2016,Kentucky,KY,,,TRUE,751,1924149
2016,Louisiana,LA,"Trump, Donald J.",republican,FALSE,1178638,2029032
2016,Louisiana,LA,"Clinton, Hillary",democrat,FALSE,780154,2029032
2016,Louisiana,LA,"Johnson, Gary",libertarian,FALSE,37978,2029032
2016,Louisiana,LA,Other,,FALSE,18231,2029032
2016,Louisiana,LA,"Stein, Jill",green,FALSE,14031,2029032
2016,Maine,ME,"Clinton, Hillary",democrat,FALSE,357735,771892
2016,Maine,ME,"Trump, Donald J.",republican,FALSE,335593,771892
2016,Maine,ME,"Johnson, Gary",libertarian,FALSE,38105,771892
2016,Maine,ME,Blank Vote,,FALSE,23965,771892
2016,Maine,ME,"Stein, Jill",green,FALSE,14251,771892
2016,Maine,ME,,unenrolled,FALSE,2243,771892
2016,Maryland,MD,"Clinton, Hillary",democrat,FALSE,1677928,2781446
2016,Maryland,MD,"Trump, Donald J.",republican,FALSE,943169,2781446
2016,Maryland,MD,"Johnson, Gary",libertarian,FALSE,79605,2781446
2016,Maryland,MD,"Stein, Jill",green,FALSE,35945,2781446
2016,Maryland,MD,,,TRUE,33263,2781446
2016,Maryland,MD,Other,,TRUE,10921,2781446
2016,Maryland,MD,,no party affiliation,TRUE,278,2781446
2016,Maryland,MD,"Trump, Donald J.",republican,TRUE,259,2781446
2016,Maryland,MD,"Clinton, Hillary",democrat,TRUE,78,2781446
2016,Massachusetts,MA,"Clinton, Hillary",democrat,FALSE,1995196,3378821
2016,Massachusetts,MA,"Trump, Donald J.",republican,FALSE,1090893,3378821
2016,Massachusetts,MA,"Johnson, Gary",libertarian,FALSE,138018,3378821
2016,Massachusetts,MA,Blank Vote,,FALSE,53775,3378821
2016,Massachusetts,MA,Other,,FALSE,50488,3378821
2016,Massachusetts,MA,"Stein, Jill",green,FALSE,47661,3378821
2016,Massachusetts,MA,,,TRUE,2790,3378821
2016,Michigan,MI,"Trump, Donald J.",republican,FALSE,2279543,4799284
2016,Michigan,MI,"Clinton, Hillary",democrat,FALSE,2268839,4799284
2016,Michigan,MI,"Johnson, Gary",libertarian,FALSE,172136,4799284
2016,Michigan,MI,"Stein, Jill",green,FALSE,51463,4799284
2016,Michigan,MI,"Castle, Darrell L.",u.s. taxpayers party,FALSE,16139,4799284
2016,Michigan,MI,,,TRUE,8955,4799284
2016,Michigan,MI,"Emidio """"Mimi"""", Soltysik",natural law,FALSE,2209,4799284
2016,Minnesota,MN,"Clinton, Hillary",democrat,FALSE,1367705,2944782
2016,Minnesota,MN,"Trump, Donald J.",republican,FALSE,1322949,2944782
2016,Minnesota,MN,"Johnson, Gary",libertarian,FALSE,112972,2944782
2016,Minnesota,MN,"McMullin, Evan",independence,FALSE,53075,2944782
2016,Minnesota,MN,"Stein, Jill",green,FALSE,36986,2944782
2016,Minnesota,MN,,,TRUE,27247,2944782
2016,Minnesota,MN,"Vacek, Dan",legal marijuana now,FALSE,11291,2944782
2016,Minnesota,MN,"Castle, Darrell L.",constitution party,FALSE,9456,2944782
2016,Minnesota,MN,"Kennedy, Alyson",socialist workers,FALSE,1671,2944782
2016,Minnesota,MN,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1430,2944782
2016,Mississippi,MS,"Trump, Donald J.",republican,FALSE,700714,1209357
2016,Mississippi,MS,"Clinton, Hillary",democrat,FALSE,485131,1209357
2016,Mississippi,MS,"Johnson, Gary",libertarian,FALSE,14435,1209357
2016,Mississippi,MS,"Castle, Darrell L.",constitution party,FALSE,3987,1209357
2016,Mississippi,MS,"Stein, Jill",green,FALSE,3731,1209357
2016,Mississippi,MS,"Hedges, James",prohibition,FALSE,715,1209357
2016,Mississippi,MS,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,644,1209357
2016,Missouri,MO,"Trump, Donald J.",republican,FALSE,1594511,2808605
2016,Missouri,MO,"Clinton, Hillary",democrat,FALSE,1071068,2808605
2016,Missouri,MO,"Johnson, Gary",libertarian,FALSE,97359,2808605
2016,Missouri,MO,"Stein, Jill",green,FALSE,25419,2808605
2016,Missouri,MO,"Castle, Darrell L.",constitution party,FALSE,13092,2808605
2016,Missouri,MO,,,TRUE,7156,2808605
2016,Montana,MT,"Trump, Donald J.",republican,FALSE,279240,494526
2016,Montana,MT,"Clinton, Hillary",democrat,FALSE,177709,494526
2016,Montana,MT,"Johnson, Gary",libertarian,FALSE,28037,494526
2016,Montana,MT,"Stein, Jill",green,FALSE,7970,494526
2016,Montana,MT,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1570,494526
2016,Nebraska,NE,"Trump, Donald J.",republican,FALSE,495961,844227
2016,Nebraska,NE,"Clinton, Hillary",democrat,FALSE,284494,844227
2016,Nebraska,NE,"Johnson, Gary",libertarian,FALSE,38946,844227
2016,Nebraska,NE,,,TRUE,16051,844227
2016,Nebraska,NE,"Stein, Jill",nominated by petition,FALSE,8775,844227
2016,Nevada,NV,"Clinton, Hillary",democrat,FALSE,539260,1125385
2016,Nevada,NV,"Trump, Donald J.",republican,FALSE,512058,1125385
2016,Nevada,NV,"Johnson, Gary",libertarian,FALSE,37384,1125385
2016,Nevada,NV,None Of The Above,,FALSE,28863,1125385
2016,Nevada,NV,"Kopitke, Kyle Kenley",independent american,FALSE,5268,1125385
2016,Nevada,NV,"De La Fuente, Roque """"Rocky""""",no party affiliation,FALSE,2552,1125385
2016,New Hampshire,NH,"Clinton, Hillary",democrat,FALSE,348526,744296
2016,New Hampshire,NH,"Trump, Donald J.",republican,FALSE,345790,744296
2016,New Hampshire,NH,"Johnson, Gary",libertarian,FALSE,30777,744296
2016,New Hampshire,NH,,,TRUE,9618,744296
2016,New Hampshire,NH,"Stein, Jill",green,FALSE,6496,744296
2016,New Hampshire,NH,Scattering,,TRUE,2411,744296
2016,New Hampshire,NH,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,678,744296
2016,New Jersey,NJ,"Clinton, Hillary",democrat,FALSE,2148278,3874046
2016,New Jersey,NJ,"Trump, Donald J.",republican,FALSE,1601933,3874046
2016,New Jersey,NJ,"Johnson, Gary",libertarian,FALSE,72477,3874046
2016,New Jersey,NJ,"Stein, Jill",green,FALSE,37772,3874046
2016,New Jersey,NJ,"Castle, Darrell L.",constitution party,FALSE,6161,3874046
2016,New Jersey,NJ,"Kennedy, Alyson",socialist workers,FALSE,2156,3874046
2016,New Jersey,NJ,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,1838,3874046
2016,New Jersey,NJ,"Moorehead, Monica",workers world party,FALSE,1749,3874046
2016,New Jersey,NJ,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1682,3874046
2016,New Mexico,NM,"Clinton, Hillary",democrat,FALSE,385234,798319
2016,New Mexico,NM,"Trump, Donald J.",republican,FALSE,319667,798319
2016,New Mexico,NM,"Johnson, Gary",libertarian,FALSE,74541,798319
2016,New Mexico,NM,"Stein, Jill",green,FALSE,9879,798319
2016,New Mexico,NM,"McMullin, Evan",better for america,FALSE,5825,798319
2016,New Mexico,NM,"Castle, Darrell L.",constitution party,FALSE,1514,798319
2016,New Mexico,NM,"La Riva, Gloria Estella",socialism and liberation party,FALSE,1184,798319
2016,New Mexico,NM,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,475,798319
2016,New York,NY,"Clinton, Hillary",democrat,FALSE,4379789,7802084
2016,New York,NY,"Trump, Donald J.",republican,FALSE,2527142,7802084
2016,New York,NY,"Trump, Donald J.",conservative,FALSE,292392,7802084
2016,New York,NY,"Clinton, Hillary",working families,FALSE,140041,7802084
2016,New York,NY,"Johnson, Gary",independence,FALSE,119156,7802084
2016,New York,NY,"Stein, Jill",green,FALSE,107934,7802084
2016,New York,NY,Blank Vote,,FALSE,77179,7802084
2016,New York,NY,"Johnson, Gary",libertarian,FALSE,57442,7802084
2016,New York,NY,Scattering,,FALSE,48447,7802084
2016,New York,NY,"Clinton, Hillary",women's equality,FALSE,36294,7802084
2016,New York,NY,,,TRUE,12816,7802084
2016,New York,NY,Void Vote,,FALSE,3452,7802084
2016,North Carolina,NC,"Trump, Donald J.",republican,FALSE,2362631,4741564
2016,North Carolina,NC,"Clinton, Hillary",democrat,FALSE,2189316,4741564
2016,North Carolina,NC,"Johnson, Gary",libertarian,FALSE,130126,4741564
2016,North Carolina,NC,Scattering,,TRUE,47386,4741564
2016,North Carolina,NC,,,TRUE,12105,4741564
2016,North Dakota,ND,"Trump, Donald J.",republican,FALSE,216794,344360
2016,North Dakota,ND,"Clinton, Hillary",democrat,FALSE,93758,344360
2016,North Dakota,ND,"Johnson, Gary",libertarian,FALSE,21434,344360
2016,North Dakota,ND,,,TRUE,6397,344360
2016,North Dakota,ND,"Stein, Jill",green,FALSE,3780,344360
2016,North Dakota,ND,"Castle, Darrell L.",constitution party,FALSE,1833,344360
2016,North Dakota,ND,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,364,344360
2016,Ohio,OH,"Trump, Donald J.",republican,FALSE,2841005,5496487
2016,Ohio,OH,"Clinton, Hillary",democrat,FALSE,2394164,5496487
2016,Ohio,OH,,no party affiliation,FALSE,198733,5496487
2016,Ohio,OH,"Stein, Jill",green,FALSE,46271,5496487
2016,Ohio,OH,,,TRUE,16314,5496487
2016,Oklahoma,OK,"Trump, Donald J.",republican,FALSE,949136,1452992
2016,Oklahoma,OK,"Clinton, Hillary",democrat,FALSE,420375,1452992
2016,Oklahoma,OK,"Johnson, Gary",libertarian,FALSE,83481,1452992
2016,Oregon,OR,"Clinton, Hillary",democrat,FALSE,1002106,2001336
2016,Oregon,OR,"Trump, Donald J.",republican,FALSE,782403,2001336
2016,Oregon,OR,"Johnson, Gary",libertarian,FALSE,94231,2001336
2016,Oregon,OR,Other,,FALSE,72594,2001336
2016,Oregon,OR,"Stein, Jill",green,FALSE,50002,2001336
2016,Pennsylvania,PA,"Trump, Donald J.",republican,FALSE,2970733,6115402
2016,Pennsylvania,PA,"Clinton, Hillary",democrat,FALSE,2926441,6115402
2016,Pennsylvania,PA,"Johnson, Gary",libertarian,FALSE,146715,6115402
2016,Pennsylvania,PA,"Stein, Jill",green,FALSE,49941,6115402
2016,Pennsylvania,PA,"Castle, Darrell L.",constitution party,FALSE,21572,6115402
2016,Rhode Island,RI,"Clinton, Hillary",democrat,FALSE,252525,464144
2016,Rhode Island,RI,"Trump, Donald J.",republican,FALSE,180543,464144
2016,Rhode Island,RI,"Johnson, Gary",libertarian,FALSE,14746,464144
2016,Rhode Island,RI,,,TRUE,9439,464144
2016,Rhode Island,RI,"Stein, Jill",green,FALSE,6220,464144
2016,Rhode Island,RI,"De La Fuente, Roque """"Rocky""""",american delta party,FALSE,671,464144
2016,South Carolina,SC,"Trump, Donald J.",republican,FALSE,1155389,2103027
2016,South Carolina,SC,"Clinton, Hillary",democrat,FALSE,855373,2103027
2016,South Carolina,SC,"Johnson, Gary",libertarian,FALSE,49204,2103027
2016,South Carolina,SC,"McMullin, Evan",independence,FALSE,21016,2103027
2016,South Carolina,SC,"Stein, Jill",green,FALSE,13034,2103027
2016,South Carolina,SC,"Castle, Darrell L.",constitution party,FALSE,5765,2103027
2016,South Carolina,SC,"Skewes, Peter",american,FALSE,3246,2103027
2016,South Dakota,SD,"Trump, Donald J.",republican,FALSE,227721,370093
2016,South Dakota,SD,"Clinton, Hillary",democrat,FALSE,117458,370093
2016,South Dakota,SD,"Johnson, Gary",libertarian,FALSE,20850,370093
2016,South Dakota,SD,"Castle, Darrell L.",constitution party,FALSE,4064,370093
2016,Tennessee,TN,"Trump, Donald J.",republican,FALSE,1522925,2508027
2016,Tennessee,TN,"Clinton, Hillary",democrat,FALSE,870695,2508027
2016,Tennessee,TN,,independent,FALSE,100618,2508027
2016,Tennessee,TN,,,TRUE,13789,2508027
2016,Texas,TX,"Trump, Donald J.",republican,FALSE,4685047,8969226
2016,Texas,TX,"Clinton, Hillary",democrat,FALSE,3877868,8969226
2016,Texas,TX,"Johnson, Gary",libertarian,FALSE,283492,8969226
2016,Texas,TX,"Stein, Jill",green,FALSE,71558,8969226
2016,Texas,TX,,,TRUE,51261,8969226
2016,Utah,UT,"Trump, Donald J.",republican,FALSE,515211,1131317
2016,Utah,UT,"Clinton, Hillary",democrat,FALSE,310674,1131317
2016,Utah,UT,"McMullin, Evan",no party affiliation,FALSE,255060,1131317
2016,Utah,UT,"Johnson, Gary",libertarian,FALSE,39608,1131317
2016,Utah,UT,"Castle, Darrell L.",constitution party,FALSE,8032,1131317
2016,Utah,UT,"Kopitke, Kyle Kenley",independent american,FALSE,2732,1131317
2016,Vermont,VT,"Clinton, Hillary",democrat,FALSE,178573,320467
2016,Vermont,VT,"Trump, Donald J.",republican,FALSE,95369,320467
2016,Vermont,VT,,,TRUE,22899,320467
2016,Vermont,VT,"Johnson, Gary",libertarian,FALSE,10078,320467
2016,Vermont,VT,"Stein, Jill",green,FALSE,6758,320467
2016,Vermont,VT,Blank Vote,,FALSE,4574,320467
2016,Vermont,VT,"De La Fuente, Roque """"Rocky""""",independent,FALSE,1063,320467
2016,Vermont,VT,Void Vote,,FALSE,826,320467
2016,Vermont,VT,"La Riva, Gloria Estella",liberty union party,FALSE,327,320467
2016,Virginia,VA,"Clinton, Hillary",democrat,FALSE,1981473,3982752
2016,Virginia,VA,"Trump, Donald J.",republican,FALSE,1769443,3982752
2016,Virginia,VA,"Johnson, Gary",libertarian,FALSE,118274,3982752
2016,Virginia,VA,"McMullin, Evan",independent,FALSE,54054,3982752
2016,Virginia,VA,,,TRUE,31870,3982752
2016,Virginia,VA,"Stein, Jill",green,FALSE,27638,3982752
2016,Washington,WA,"Clinton, Hillary",democrat,FALSE,1742718,3317019
2016,Washington,WA,"Trump, Donald J.",republican,FALSE,1221747,3317019
2016,Washington,WA,"Johnson, Gary",libertarian,FALSE,160879,3317019
2016,Washington,WA,,,TRUE,107805,3317019
2016,Washington,WA,"Stein, Jill",green,FALSE,58417,3317019
2016,Washington,WA,"Castle, Darrell L.",constitution party,FALSE,17623,3317019
2016,Washington,WA,"Kennedy, Alyson",socialist workers,FALSE,4307,3317019
2016,Washington,WA,"La Riva, Gloria Estella",socialism and liberation party,FALSE,3523,3317019
